store_id,week_id,date,is_bm,is_post,treatment_group,store_type,city,region_type,is_metro,capacity,avg_daily_volume,avg_utilization_rate,pct_closure_hours,collection_hrs,rts_rate,complaint_rate,opt_out_rate,is_treated_5d,is_g2,is_g4,cohort
1610,0,2026-01-19,1,0,7D,vacant,新北市,metro,1,367,115,0.3134,0.0,35.74,0.01451,0.00252,0.0011,0,0,0,normal
1610,1,2026-01-26,0,1,7D,vacant,新北市,metro,1,367,115,0.3134,0.0,38.6,0.01223,0.00253,0.00149,0,0,0,normal
1610,2,2026-02-02,0,1,7D,vacant,新北市,metro,1,367,115,0.3134,0.0,39.32,0.0109,0.00238,0.00119,0,0,0,normal
1610,3,2026-02-23,0,1,7D,vacant,新北市,metro,1,367,115,0.3134,0.0,37.5,0.01407,0.0025,0.00151,0,0,0,normal
1610,4,2026-03-02,0,1,7D,vacant,新北市,metro,1,367,115,0.3134,0.0,37.39,0.01018,0.00216,0.00143,0,0,0,normal
1611,0,2026-01-19,1,0,7D,vacant,彰化縣,regional,0,448,102,0.2277,0.0,37.0,0.01278,0.00258,0.00135,0,0,0,normal
1611,1,2026-01-26,0,1,7D,vacant,彰化縣,regional,0,448,102,0.2277,0.0,37.64,0.01398,0.00208,0.00148,0,0,0,normal
1611,2,2026-02-02,0,1,7D,vacant,彰化縣,regional,0,448,102,0.2277,0.0,34.73,0.01345,0.00255,0.00095,0,0,0,normal
1611,3,2026-02-23,0,1,7D,vacant,彰化縣,regional,0,448,102,0.2277,0.0,35.17,0.01263,0.00177,0.00148,0,0,0,normal
1611,4,2026-03-02,0,1,7D,vacant,彰化縣,regional,0,448,102,0.2277,0.0,36.44,0.01061,0.00226,0.00111,0,0,0,normal
1612,0,2026-01-19,1,0,7D,vacant,彰化縣,regional,0,372,102,0.2742,0.0,35.97,0.01241,0.00281,0.00133,0,0,0,normal
1612,1,2026-01-26,0,1,7D,vacant,彰化縣,regional,0,372,102,0.2742,0.0,38.03,0.01183,0.00233,0.00111,0,0,0,normal
1612,2,2026-02-02,0,1,7D,vacant,彰化縣,regional,0,372,102,0.2742,0.0,38.54,0.00937,0.00285,0.00141,0,0,0,normal
1612,3,2026-02-23,0,1,7D,vacant,彰化縣,regional,0,372,102,0.2742,0.0,36.42,0.01186,0.00328,0.00159,0,0,0,normal
1612,4,2026-03-02,0,1,7D,vacant,彰化縣,regional,0,372,102,0.2742,0.0,37.3,0.01424,0.00176,0.00107,0,0,0,normal
1613,0,2026-01-19,1,0,6D,burst,桃園市,metro,1,319,359,1.1254,0.1962,35.26,0.01689,0.00174,0.00127,0,0,0,normal
1613,1,2026-01-26,0,1,6D,burst,桃園市,metro,1,319,359,1.1254,0.1962,31.64,0.01392,0.00305,0.00169,0,0,0,normal
1613,2,2026-02-02,0,1,6D,burst,桃園市,metro,1,319,359,1.1254,0.1962,34.03,0.01315,0.00255,0.0016,0,0,0,normal
1613,3,2026-02-23,0,1,6D,burst,桃園市,metro,1,319,359,1.1254,0.1962,37.15,0.01163,0.00339,0.00147,0,0,0,normal
1613,4,2026-03-02,0,1,6D,burst,桃園市,metro,1,319,359,1.1254,0.1962,34.86,0.01437,0.0033,0.0015,0,0,0,normal
1614,0,2026-01-19,1,0,7D,vacant,其他,rural,0,454,85,0.1872,0.0,35.66,0.01525,0.0026,0.00078,0,0,0,normal
1614,1,2026-01-26,0,1,7D,vacant,其他,rural,0,454,85,0.1872,0.0,36.81,0.0112,0.00258,0.00125,0,0,0,normal
1614,2,2026-02-02,0,1,7D,vacant,其他,rural,0,454,85,0.1872,0.0,38.97,0.00625,0.00265,0.00143,0,0,0,normal
1614,3,2026-02-23,0,1,7D,vacant,其他,rural,0,454,85,0.1872,0.0,40.12,0.01097,0.00282,0.00144,0,0,0,normal
1614,4,2026-03-02,0,1,7D,vacant,其他,rural,0,454,85,0.1872,0.0,37.12,0.01453,0.00204,0.0012,0,0,0,normal
1615,0,2026-01-19,1,0,6D,burst,新北市,metro,1,329,472,1.4347,0.238,34.49,0.01443,0.00256,0.00167,0,0,0,normal
1615,1,2026-01-26,0,1,6D,burst,新北市,metro,1,329,472,1.4347,0.238,35.33,0.01257,0.00272,0.00139,0,0,0,normal
1615,2,2026-02-02,0,1,6D,burst,新北市,metro,1,329,472,1.4347,0.238,35.31,0.01336,0.002,0.0016,0,0,0,normal
1615,3,2026-02-23,0,1,6D,burst,新北市,metro,1,329,472,1.4347,0.238,35.43,0.01683,0.00194,0.00138,0,0,0,normal
1615,4,2026-03-02,0,1,6D,burst,新北市,metro,1,329,472,1.4347,0.238,34.26,0.01321,0.00183,0.00108,0,0,0,normal
1616,0,2026-01-19,1,0,7D,vacant,台北市,metro,1,331,111,0.3353,0.0,34.97,0.01135,0.00332,0.00211,0,0,0,normal
1616,1,2026-01-26,0,1,7D,vacant,台北市,metro,1,331,111,0.3353,0.0,37.63,0.008,0.0028,0.00077,0,0,0,normal
1616,2,2026-02-02,0,1,7D,vacant,台北市,metro,1,331,111,0.3353,0.0,35.69,0.01183,0.00191,0.00131,0,0,0,normal
1616,3,2026-02-23,0,1,7D,vacant,台北市,metro,1,331,111,0.3353,0.0,35.49,0.01111,0.00316,0.00122,0,0,0,normal
1616,4,2026-03-02,0,1,7D,vacant,台北市,metro,1,331,111,0.3353,0.0,37.69,0.00937,0.00223,0.00115,0,0,0,normal
1617,0,2026-01-19,1,0,6D,burst,高雄市,metro,1,314,478,1.5,0.2462,32.01,0.01434,0.0028,0.00167,0,0,0,normal
1617,1,2026-01-26,0,1,6D,burst,高雄市,metro,1,314,478,1.5,0.2462,35.29,0.01385,0.00232,0.00168,0,0,0,normal
1617,2,2026-02-02,0,1,6D,burst,高雄市,metro,1,314,478,1.5,0.2462,33.33,0.0123,0.00328,0.00151,0,0,0,normal
1617,3,2026-02-23,0,1,6D,burst,高雄市,metro,1,314,478,1.5,0.2462,35.22,0.0152,0.00255,0.00097,0,0,0,normal
1617,4,2026-03-02,0,1,6D,burst,高雄市,metro,1,314,478,1.5,0.2462,35.01,0.01396,0.00217,0.00107,0,0,0,normal
1618,0,2026-01-19,1,0,6D,burst,其他,rural,0,417,418,1.0024,0.1533,31.43,0.01471,0.00247,0.00136,0,0,0,normal
1618,1,2026-01-26,0,1,6D,burst,其他,rural,0,417,418,1.0024,0.1533,34.57,0.01524,0.00224,0.00166,0,0,0,normal
1618,2,2026-02-02,0,1,6D,burst,其他,rural,0,417,418,1.0024,0.1533,33.63,0.01751,0.00231,0.00092,0,0,0,normal
1618,3,2026-02-23,0,1,6D,burst,其他,rural,0,417,418,1.0024,0.1533,35.21,0.01485,0.0032,0.00149,0,0,0,normal
1618,4,2026-03-02,0,1,6D,burst,其他,rural,0,417,418,1.0024,0.1533,37.47,0.01362,0.00312,0.00124,0,0,0,normal
1619,0,2026-01-19,1,0,7D,vacant,台北市,metro,1,275,123,0.4473,0.0,36.91,0.01467,0.00299,0.00043,0,0,0,normal
1619,1,2026-01-26,0,1,7D,vacant,台北市,metro,1,275,123,0.4473,0.0,37.79,0.00985,0.00241,0.00131,0,0,0,normal
1619,2,2026-02-02,0,1,7D,vacant,台北市,metro,1,275,123,0.4473,0.0,39.36,0.01141,0.00235,0.00096,0,0,0,normal
1619,3,2026-02-23,0,1,7D,vacant,台北市,metro,1,275,123,0.4473,0.0,40.19,0.00971,0.00253,0.00204,0,0,0,normal
1619,4,2026-03-02,0,1,7D,vacant,台北市,metro,1,275,123,0.4473,0.0,36.96,0.01045,0.00272,0.00092,0,0,0,normal
1620,0,2026-01-19,1,0,7D,vacant,新北市,metro,1,224,98,0.4375,0.0,33.4,0.01211,0.00267,0.00111,0,0,0,normal
1620,1,2026-01-26,0,1,7D,vacant,新北市,metro,1,224,98,0.4375,0.0,36.77,0.00669,0.00256,0.00151,0,0,0,normal
1620,2,2026-02-02,0,1,7D,vacant,新北市,metro,1,224,98,0.4375,0.0,36.62,0.01067,0.00227,0.00134,0,0,0,normal
1620,3,2026-02-23,0,1,7D,vacant,新北市,metro,1,224,98,0.4375,0.0,37.97,0.0098,0.00309,0.00174,0,0,0,normal
1620,4,2026-03-02,0,1,7D,vacant,新北市,metro,1,224,98,0.4375,0.0,33.52,0.01074,0.00211,0.00095,0,0,0,normal
1621,0,2026-01-19,1,0,7D,vacant,台南市,metro,1,313,87,0.278,0.0,36.84,0.01353,0.00206,0.00146,0,0,0,normal
1621,1,2026-01-26,0,1,7D,vacant,台南市,metro,1,313,87,0.278,0.0,36.17,0.01115,0.00227,0.00172,0,0,0,normal
1621,2,2026-02-02,0,1,7D,vacant,台南市,metro,1,313,87,0.278,0.0,37.59,0.01146,0.00272,0.00138,0,0,0,normal
1621,3,2026-02-23,0,1,7D,vacant,台南市,metro,1,313,87,0.278,0.0,38.29,0.01161,0.00215,0.00152,0,0,0,normal
1621,4,2026-03-02,0,1,7D,vacant,台南市,metro,1,313,87,0.278,0.0,39.43,0.01179,0.00242,0.00145,0,0,0,normal
1622,0,2026-01-19,1,0,6D,burst,其他,rural,0,427,485,1.1358,0.1462,33.03,0.01262,0.00329,0.00198,0,0,0,normal
1622,1,2026-01-26,0,1,6D,burst,其他,rural,0,427,485,1.1358,0.1462,32.65,0.01557,0.00333,0.00111,0,0,0,normal
1622,2,2026-02-02,0,1,6D,burst,其他,rural,0,427,485,1.1358,0.1462,30.47,0.01703,0.00259,0.00124,0,0,0,normal
1622,3,2026-02-23,0,1,6D,burst,其他,rural,0,427,485,1.1358,0.1462,33.78,0.01326,0.00408,0.00124,0,0,0,normal
1622,4,2026-03-02,0,1,6D,burst,其他,rural,0,427,485,1.1358,0.1462,34.2,0.01658,0.00324,0.00173,0,0,0,normal
1623,0,2026-01-19,1,0,6D,burst,台北市,metro,1,322,553,1.5,0.2733,32.93,0.01065,0.00256,0.00141,0,0,0,normal
1623,1,2026-01-26,0,1,6D,burst,台北市,metro,1,322,553,1.5,0.2733,34.77,0.01759,0.00296,0.00172,0,0,0,normal
1623,2,2026-02-02,0,1,6D,burst,台北市,metro,1,322,553,1.5,0.2733,33.63,0.01657,0.00261,0.00174,0,0,0,normal
1623,3,2026-02-23,0,1,6D,burst,台北市,metro,1,322,553,1.5,0.2733,34.87,0.01479,0.00183,0.00173,0,0,0,normal
1623,4,2026-03-02,0,1,6D,burst,台北市,metro,1,322,553,1.5,0.2733,34.23,0.01541,0.00276,0.00155,0,0,0,normal
1624,0,2026-01-19,1,0,5D_Control,burst,台中市,metro,1,246,430,1.5,0.2814,33.83,0.01794,0.00221,0.00157,0,0,0,normal
1624,1,2026-01-26,0,1,5D_Control,burst,台中市,metro,1,246,430,1.5,0.2814,34.92,0.01574,0.00265,0.00123,0,0,0,normal
1624,2,2026-02-02,0,1,5D_Control,burst,台中市,metro,1,246,430,1.5,0.2814,33.97,0.01771,0.00273,0.00082,0,0,0,normal
1624,3,2026-02-23,0,1,5D_Control,burst,台中市,metro,1,246,430,1.5,0.2814,35.1,0.01639,0.00239,0.00106,0,0,0,normal
1624,4,2026-03-02,0,1,5D_Control,burst,台中市,metro,1,246,430,1.5,0.2814,34.47,0.01595,0.00324,0.00088,0,0,0,normal
1625,0,2026-01-19,1,0,7D,vacant,彰化縣,regional,0,445,61,0.1371,0.0,33.18,0.01352,0.00319,0.00155,0,0,0,normal
1625,1,2026-01-26,0,1,7D,vacant,彰化縣,regional,0,445,61,0.1371,0.0,35.09,0.01014,0.0022,0.00155,0,0,0,normal
1625,2,2026-02-02,0,1,7D,vacant,彰化縣,regional,0,445,61,0.1371,0.0,36.05,0.00817,0.00289,0.00178,0,0,0,normal
1625,3,2026-02-23,0,1,7D,vacant,彰化縣,regional,0,445,61,0.1371,0.0,36.46,0.01124,0.00185,0.00078,0,0,0,normal
1625,4,2026-03-02,0,1,7D,vacant,彰化縣,regional,0,445,61,0.1371,0.0,33.96,0.01091,0.00245,0.00156,0,0,0,normal
1626,0,2026-01-19,1,0,7D,vacant,桃園市,metro,1,382,74,0.1937,0.0,36.82,0.01474,0.00244,0.0011,0,0,0,normal
1626,1,2026-01-26,0,1,7D,vacant,桃園市,metro,1,382,74,0.1937,0.0,34.47,0.01387,0.00213,0.00095,0,0,0,normal
1626,2,2026-02-02,0,1,7D,vacant,桃園市,metro,1,382,74,0.1937,0.0,37.54,0.00802,0.00266,0.0013,0,0,0,normal
1626,3,2026-02-23,0,1,7D,vacant,桃園市,metro,1,382,74,0.1937,0.0,38.73,0.01267,0.00315,0.00146,0,0,0,normal
1626,4,2026-03-02,0,1,7D,vacant,桃園市,metro,1,382,74,0.1937,0.0,36.05,0.00893,0.00233,0.002,0,0,0,normal
1627,0,2026-01-19,1,0,5D_Control,burst,新北市,metro,1,303,543,1.5,0.2874,33.54,0.02004,0.00273,0.00118,0,0,0,normal
1627,1,2026-01-26,0,1,5D_Control,burst,新北市,metro,1,303,543,1.5,0.2874,34.4,0.01614,0.00274,0.00155,0,0,0,normal
1627,2,2026-02-02,0,1,5D_Control,burst,新北市,metro,1,303,543,1.5,0.2874,32.56,0.01737,0.0034,0.00121,0,0,0,normal
1627,3,2026-02-23,0,1,5D_Control,burst,新北市,metro,1,303,543,1.5,0.2874,35.28,0.01582,0.0035,0.00114,0,0,0,normal
1627,4,2026-03-02,0,1,5D_Control,burst,新北市,metro,1,303,543,1.5,0.2874,32.71,0.02002,0.00338,0.00165,0,0,0,normal
1628,0,2026-01-19,1,0,7D,vacant,新北市,metro,1,297,95,0.3199,0.0,34.76,0.013,0.00217,0.00161,0,0,0,normal
1628,1,2026-01-26,0,1,7D,vacant,新北市,metro,1,297,95,0.3199,0.0,35.47,0.00842,0.00179,0.00191,0,0,0,normal
1628,2,2026-02-02,0,1,7D,vacant,新北市,metro,1,297,95,0.3199,0.0,35.87,0.01002,0.00208,0.00181,0,0,0,normal
1628,3,2026-02-23,0,1,7D,vacant,新北市,metro,1,297,95,0.3199,0.0,34.56,0.00859,0.00244,0.00139,0,0,0,normal
1628,4,2026-03-02,0,1,7D,vacant,新北市,metro,1,297,95,0.3199,0.0,37.62,0.00965,0.00337,0.0012,0,0,0,normal
1629,0,2026-01-19,1,0,7D,vacant,台中市,metro,1,312,140,0.4487,0.0111,33.04,0.01145,0.00202,0.00163,0,0,0,normal
1629,1,2026-01-26,0,1,7D,vacant,台中市,metro,1,312,140,0.4487,0.0111,35.19,0.01073,0.00209,0.00105,0,0,0,normal
1629,2,2026-02-02,0,1,7D,vacant,台中市,metro,1,312,140,0.4487,0.0111,38.35,0.01421,0.00323,0.00096,0,0,0,normal
1629,3,2026-02-23,0,1,7D,vacant,台中市,metro,1,312,140,0.4487,0.0111,34.69,0.01496,0.00247,0.00099,0,0,0,normal
1629,4,2026-03-02,0,1,7D,vacant,台中市,metro,1,312,140,0.4487,0.0111,38.32,0.01113,0.00288,0.00073,0,0,0,normal
1630,0,2026-01-19,1,0,5D_Control,burst,台中市,metro,1,381,637,1.5,0.2729,34.66,0.01572,0.00322,0.001,0,0,0,normal
1630,1,2026-01-26,0,1,5D_Control,burst,台中市,metro,1,381,637,1.5,0.2729,33.07,0.02029,0.00202,0.00148,0,0,0,normal
1630,2,2026-02-02,0,1,5D_Control,burst,台中市,metro,1,381,637,1.5,0.2729,34.12,0.01718,0.00247,0.00114,0,0,0,normal
1630,3,2026-02-23,0,1,5D_Control,burst,台中市,metro,1,381,637,1.5,0.2729,33.53,0.01679,0.00188,0.00173,0,0,0,normal
1630,4,2026-03-02,0,1,5D_Control,burst,台中市,metro,1,381,637,1.5,0.2729,31.87,0.01418,0.0023,0.00113,0,0,0,normal
1631,0,2026-01-19,1,0,6D,burst,其他,rural,0,379,469,1.2375,0.1584,31.43,0.0159,0.00329,0.00143,0,0,0,normal
1631,1,2026-01-26,0,1,6D,burst,其他,rural,0,379,469,1.2375,0.1584,31.63,0.01217,0.00271,0.00081,0,0,0,normal
1631,2,2026-02-02,0,1,6D,burst,其他,rural,0,379,469,1.2375,0.1584,31.94,0.0107,0.00266,0.00205,0,0,0,normal
1631,3,2026-02-23,0,1,6D,burst,其他,rural,0,379,469,1.2375,0.1584,31.9,0.01563,0.00232,0.001,0,0,0,normal
1631,4,2026-03-02,0,1,6D,burst,其他,rural,0,379,469,1.2375,0.1584,36.14,0.01832,0.00281,0.00151,0,0,0,normal
1632,0,2026-01-19,1,0,6D,burst,高雄市,metro,1,308,371,1.2045,0.1565,33.33,0.01568,0.00294,0.0019,0,0,0,normal
1632,1,2026-01-26,0,1,6D,burst,高雄市,metro,1,308,371,1.2045,0.1565,33.27,0.01425,0.00256,0.00171,0,0,0,normal
1632,2,2026-02-02,0,1,6D,burst,高雄市,metro,1,308,371,1.2045,0.1565,37.65,0.01612,0.003,0.00167,0,0,0,normal
1632,3,2026-02-23,0,1,6D,burst,高雄市,metro,1,308,371,1.2045,0.1565,35.95,0.01883,0.00176,0.00158,0,0,0,normal
1632,4,2026-03-02,0,1,6D,burst,高雄市,metro,1,308,371,1.2045,0.1565,30.18,0.0159,0.00288,0.00124,0,0,0,normal
1633,0,2026-01-19,1,0,7D,vacant,新竹縣市,regional,0,388,110,0.2835,0.0,33.34,0.01345,0.00257,0.00121,0,0,0,normal
1633,1,2026-01-26,0,1,7D,vacant,新竹縣市,regional,0,388,110,0.2835,0.0,34.02,0.0109,0.0022,0.00164,0,0,0,normal
1633,2,2026-02-02,0,1,7D,vacant,新竹縣市,regional,0,388,110,0.2835,0.0,35.25,0.00755,0.00269,0.00152,0,0,0,normal
1633,3,2026-02-23,0,1,7D,vacant,新竹縣市,regional,0,388,110,0.2835,0.0,37.79,0.01286,0.00215,0.00183,0,0,0,normal
1633,4,2026-03-02,0,1,7D,vacant,新竹縣市,regional,0,388,110,0.2835,0.0,33.28,0.01106,0.00298,0.00184,0,0,0,normal
1634,0,2026-01-19,1,0,7D,vacant,其他,rural,0,398,80,0.201,0.0,38.92,0.01273,0.00289,0.00147,0,0,0,normal
1634,1,2026-01-26,0,1,7D,vacant,其他,rural,0,398,80,0.201,0.0,37.95,0.01077,0.0035,0.00159,0,0,0,normal
1634,2,2026-02-02,0,1,7D,vacant,其他,rural,0,398,80,0.201,0.0,42.1,0.00884,0.00241,0.00152,0,0,0,normal
1634,3,2026-02-23,0,1,7D,vacant,其他,rural,0,398,80,0.201,0.0,40.12,0.01077,0.003,0.00164,0,0,0,normal
1634,4,2026-03-02,0,1,7D,vacant,其他,rural,0,398,80,0.201,0.0,36.93,0.01251,0.00314,0.00149,0,0,0,normal
1635,0,2026-01-19,1,0,6D,burst,台中市,metro,1,298,426,1.4295,0.2791,31.61,0.01588,0.00217,0.00168,0,0,0,normal
1635,1,2026-01-26,0,1,6D,burst,台中市,metro,1,298,426,1.4295,0.2791,33.62,0.01427,0.00261,0.00146,0,0,0,normal
1635,2,2026-02-02,0,1,6D,burst,台中市,metro,1,298,426,1.4295,0.2791,32.52,0.01143,0.00238,0.00142,0,0,0,normal
1635,3,2026-02-23,0,1,6D,burst,台中市,metro,1,298,426,1.4295,0.2791,34.66,0.01538,0.00334,0.00098,0,0,0,normal
1635,4,2026-03-02,0,1,6D,burst,台中市,metro,1,298,426,1.4295,0.2791,31.99,0.01815,0.00223,0.00117,0,0,0,normal
1636,0,2026-01-19,1,0,6D,burst,台中市,metro,1,353,425,1.204,0.2208,36.31,0.01366,0.00288,0.00152,0,0,0,normal
1636,1,2026-01-26,0,1,6D,burst,台中市,metro,1,353,425,1.204,0.2208,30.89,0.01397,0.00232,0.0016,0,0,0,normal
1636,2,2026-02-02,0,1,6D,burst,台中市,metro,1,353,425,1.204,0.2208,36.39,0.01331,0.00243,0.00216,0,0,0,normal
1636,3,2026-02-23,0,1,6D,burst,台中市,metro,1,353,425,1.204,0.2208,32.72,0.01131,0.00329,0.00138,0,0,0,normal
1636,4,2026-03-02,0,1,6D,burst,台中市,metro,1,353,425,1.204,0.2208,34.21,0.01846,0.0019,0.00134,0,0,0,normal
1637,0,2026-01-19,1,0,7D,vacant,其他,rural,0,492,84,0.1707,0.0,35.01,0.01189,0.00201,0.00162,0,0,0,normal
1637,1,2026-01-26,0,1,7D,vacant,其他,rural,0,492,84,0.1707,0.0,36.53,0.0085,0.002,0.00146,0,0,0,normal
1637,2,2026-02-02,0,1,7D,vacant,其他,rural,0,492,84,0.1707,0.0,34.0,0.01145,0.00327,0.0016,0,0,0,normal
1637,3,2026-02-23,0,1,7D,vacant,其他,rural,0,492,84,0.1707,0.0,35.58,0.01155,0.00197,0.00144,0,0,0,normal
1637,4,2026-03-02,0,1,7D,vacant,其他,rural,0,492,84,0.1707,0.0,36.02,0.00892,0.00291,0.00081,0,0,0,normal
1638,0,2026-01-19,1,0,6D,burst,新北市,metro,1,317,366,1.1546,0.1831,30.95,0.01399,0.00325,0.00163,0,0,0,normal
1638,1,2026-01-26,0,1,6D,burst,新北市,metro,1,317,366,1.1546,0.1831,33.21,0.01412,0.00259,0.00181,0,0,0,normal
1638,2,2026-02-02,0,1,6D,burst,新北市,metro,1,317,366,1.1546,0.1831,30.33,0.01554,0.00235,0.00155,0,0,0,normal
1638,3,2026-02-23,0,1,6D,burst,新北市,metro,1,317,366,1.1546,0.1831,33.81,0.01547,0.00339,0.00099,0,0,0,normal
1638,4,2026-03-02,0,1,6D,burst,新北市,metro,1,317,366,1.1546,0.1831,34.56,0.01387,0.00237,0.00201,0,0,0,normal
1639,0,2026-01-19,1,0,6D,burst,基隆市,regional,0,404,545,1.349,0.2346,33.44,0.01691,0.00258,0.00127,0,0,0,normal
1639,1,2026-01-26,0,1,6D,burst,基隆市,regional,0,404,545,1.349,0.2346,33.65,0.01461,0.00229,0.00145,0,0,0,normal
1639,2,2026-02-02,0,1,6D,burst,基隆市,regional,0,404,545,1.349,0.2346,35.89,0.01422,0.00359,0.0014,0,0,0,normal
1639,3,2026-02-23,0,1,6D,burst,基隆市,regional,0,404,545,1.349,0.2346,36.59,0.01595,0.00336,0.00199,0,0,0,normal
1639,4,2026-03-02,0,1,6D,burst,基隆市,regional,0,404,545,1.349,0.2346,31.92,0.01453,0.00254,0.00143,0,0,0,normal
1640,0,2026-01-19,1,0,6D,burst,彰化縣,regional,0,519,467,0.8998,0.1061,32.37,0.0128,0.00265,0.00168,0,0,0,normal
1640,1,2026-01-26,0,1,6D,burst,彰化縣,regional,0,519,467,0.8998,0.1061,32.94,0.01334,0.00225,0.0011,0,0,0,normal
1640,2,2026-02-02,0,1,6D,burst,彰化縣,regional,0,519,467,0.8998,0.1061,33.33,0.01469,0.00323,0.00104,0,0,0,normal
1640,3,2026-02-23,0,1,6D,burst,彰化縣,regional,0,519,467,0.8998,0.1061,33.64,0.01636,0.00201,0.00178,0,0,0,normal
1640,4,2026-03-02,0,1,6D,burst,彰化縣,regional,0,519,467,0.8998,0.1061,33.02,0.01542,0.00249,0.00154,0,0,0,normal
1641,0,2026-01-19,1,0,6D,burst,台北市,metro,1,282,436,1.5,0.2921,34.61,0.01699,0.00274,0.00116,0,0,0,normal
1641,1,2026-01-26,0,1,6D,burst,台北市,metro,1,282,436,1.5,0.2921,35.07,0.01358,0.00189,0.00154,0,0,0,normal
1641,2,2026-02-02,0,1,6D,burst,台北市,metro,1,282,436,1.5,0.2921,36.27,0.01562,0.00331,0.00169,0,0,0,normal
1641,3,2026-02-23,0,1,6D,burst,台北市,metro,1,282,436,1.5,0.2921,34.38,0.01322,0.00302,0.00152,0,0,0,normal
1641,4,2026-03-02,0,1,6D,burst,台北市,metro,1,282,436,1.5,0.2921,35.26,0.01225,0.00233,0.00157,0,0,0,normal
1642,0,2026-01-19,1,0,5D_G2,burst,台中市,metro,1,277,495,1.5,0.2478,28.43,0.01839,0.00263,0.00174,1,1,0,normal
1642,1,2026-01-26,0,1,5D_G2,burst,台中市,metro,1,277,495,1.5,0.2478,32.8,0.01097,0.00207,0.00152,1,1,0,normal
1642,2,2026-02-02,0,1,5D_G2,burst,台中市,metro,1,277,495,1.5,0.2478,29.41,0.01295,0.00317,0.0017,1,1,0,normal
1642,3,2026-02-23,0,1,5D_G2,burst,台中市,metro,1,277,495,1.5,0.2478,30.51,0.01512,0.00324,0.00155,1,1,0,normal
1642,4,2026-03-02,0,1,5D_G2,burst,台中市,metro,1,277,495,1.5,0.2478,31.39,0.00991,0.00343,0.00161,1,1,0,normal
1643,0,2026-01-19,1,0,6D,burst,新北市,metro,1,229,478,1.5,0.292,31.91,0.01708,0.00222,0.00152,0,0,0,normal
1643,1,2026-01-26,0,1,6D,burst,新北市,metro,1,229,478,1.5,0.292,34.36,0.01405,0.00217,0.00138,0,0,0,normal
1643,2,2026-02-02,0,1,6D,burst,新北市,metro,1,229,478,1.5,0.292,30.93,0.01302,0.00205,0.00139,0,0,0,normal
1643,3,2026-02-23,0,1,6D,burst,新北市,metro,1,229,478,1.5,0.292,31.14,0.01417,0.00317,0.00176,0,0,0,normal
1643,4,2026-03-02,0,1,6D,burst,新北市,metro,1,229,478,1.5,0.292,31.17,0.01267,0.00303,0.00161,0,0,0,normal
1644,0,2026-01-19,1,0,7D,vacant,新北市,metro,1,355,114,0.3211,0.0,34.28,0.01316,0.00168,0.00156,0,0,0,normal
1644,1,2026-01-26,0,1,7D,vacant,新北市,metro,1,355,114,0.3211,0.0,38.63,0.01022,0.00189,0.00182,0,0,0,normal
1644,2,2026-02-02,0,1,7D,vacant,新北市,metro,1,355,114,0.3211,0.0,37.34,0.01242,0.00194,0.001,0,0,0,normal
1644,3,2026-02-23,0,1,7D,vacant,新北市,metro,1,355,114,0.3211,0.0,37.63,0.01306,0.00204,0.00137,0,0,0,normal
1644,4,2026-03-02,0,1,7D,vacant,新北市,metro,1,355,114,0.3211,0.0,34.63,0.0096,0.00247,0.00155,0,0,0,normal
1645,0,2026-01-19,1,0,7D,vacant,台中市,metro,1,338,128,0.3787,0.0,35.8,0.01266,0.00325,0.00161,0,0,0,normal
1645,1,2026-01-26,0,1,7D,vacant,台中市,metro,1,338,128,0.3787,0.0,37.09,0.01504,0.00221,0.00144,0,0,0,normal
1645,2,2026-02-02,0,1,7D,vacant,台中市,metro,1,338,128,0.3787,0.0,34.33,0.0108,0.00296,0.00174,0,0,0,normal
1645,3,2026-02-23,0,1,7D,vacant,台中市,metro,1,338,128,0.3787,0.0,35.24,0.00859,0.00264,0.00114,0,0,0,normal
1645,4,2026-03-02,0,1,7D,vacant,台中市,metro,1,338,128,0.3787,0.0,34.95,0.01234,0.00284,0.00165,0,0,0,normal
1646,0,2026-01-19,1,0,6D,burst,桃園市,metro,1,396,458,1.1566,0.1576,34.74,0.01503,0.00246,0.00107,0,0,0,normal
1646,1,2026-01-26,0,1,6D,burst,桃園市,metro,1,396,458,1.1566,0.1576,30.6,0.01087,0.00271,0.00113,0,0,0,normal
1646,2,2026-02-02,0,1,6D,burst,桃園市,metro,1,396,458,1.1566,0.1576,31.26,0.01316,0.00274,0.00152,0,0,0,normal
1646,3,2026-02-23,0,1,6D,burst,桃園市,metro,1,396,458,1.1566,0.1576,33.69,0.01388,0.00233,0.00159,0,0,0,normal
1646,4,2026-03-02,0,1,6D,burst,桃園市,metro,1,396,458,1.1566,0.1576,33.47,0.01385,0.00312,0.00164,0,0,0,normal
1647,0,2026-01-19,1,0,7D,vacant,屏東縣,regional,0,364,88,0.2418,0.0,34.86,0.01233,0.00159,0.00173,0,0,0,normal
1647,1,2026-01-26,0,1,7D,vacant,屏東縣,regional,0,364,88,0.2418,0.0,36.32,0.01271,0.00262,0.00182,0,0,0,normal
1647,2,2026-02-02,0,1,7D,vacant,屏東縣,regional,0,364,88,0.2418,0.0,38.15,0.01282,0.0023,0.00101,0,0,0,normal
1647,3,2026-02-23,0,1,7D,vacant,屏東縣,regional,0,364,88,0.2418,0.0,37.57,0.00717,0.00237,0.00104,0,0,0,normal
